customer_jid,arrival_ts,start_service_ts,end_ts,teller_jid,wait_time,system_time
customer7188@localhost,1770590376.7579818,1770590395.6972208,1770590400.7584977,teller4@localhost,18.939239025115967,24.000515937805176
customer3697@localhost,1770590377.7707071,1770590396.3875608,1770590401.1638572,teller1@localhost,18.616853713989258,23.393150091171265
customer9090@localhost,1770590378.7788467,1770590397.1411989,1770590399.2983077,teller3@localhost,18.36235213279724,20.519460916519165
customer7342@localhost,1770590379.3832557,1770590398.3651283,1770590402.5529358,teller2@localhost,18.98187255859375,23.16968011856079
customer8016@localhost,1770590380.0520842,1770590399.2984571,1770590403.9057362,teller3@localhost,19.246372938156128,23.853652000427246
customer5591@localhost,1770590380.779061,1770590400.758574,1770590404.0827787,teller4@localhost,19.979512929916382,23.303717613220215
customer7075@localhost,1770590381.3561242,1770590401.1639135,1770590404.289987,teller1@localhost,19.80778932571411,22.933862924575806
customer8005@localhost,1770590382.7728918,1770590402.5529945,1770590407.7856257,teller2@localhost,19.780102729797363,25.012733936309814
customer3981@localhost,1770590383.766655,1770590403.9057925,1770590407.0298162,teller3@localhost,20.139137506484985,23.263161182403564
customer3635@localhost,1770590384.1314442,1770590404.0829344,1770590407.0174494,teller4@localhost,19.9514901638031,22.88600516319275
customer7130@localhost,1770590384.7830482,1770590404.2900357,1770590408.7957835,teller1@localhost,19.50698757171631,24.01273536682129
customer3614@localhost,1770590385.778087,1770590407.0175014,1770590410.2971685,teller4@localhost,21.23941445350647,24.519081592559814
customer8466@localhost,1770590386.530484,1770590407.029881,1770590411.412887,teller3@localhost,20.499397039413452,24.882403135299683
customer7335@localhost,1770590387.5582075,1770590407.7857575,1770590410.7843688,teller2@localhost,20.22755002975464,23.226161241531372
customer2229@localhost,1770590389.7711086,1770590408.795875,1770590410.8227582,teller1@localhost,19.024766445159912,21.051649570465088
customer5538@localhost,1770590391.7606676,1770590410.2972777,1770590415.6358202,teller4@localhost,18.53661012649536,23.875152587890625
customer5943@localhost,1770590392.7678232,1770590410.7845256,1770590415.7550516,teller2@localhost,18.01670241355896,22.987228393554688
customer3585@localhost,1770590393.758655,1770590410.8228393,1770590415.9553878,teller1@localhost,17.064184188842773,22.196732759475708
customer8401@localhost,1770590394.1177058,1770590411.412956,1770590416.175678,teller3@localhost,17.295250177383423,22.057972192764282
customer5846@localhost,1770590394.6895196,1770590415.635918,1770590418.1300824,teller4@localhost,20.94639825820923,23.44056272506714
customer2241@localhost,1770590396.2633667,1770590415.7551265,1770590419.868132,teller2@localhost,19.491759777069092,23.60476541519165
customer4811@localhost,1770590396.8234372,1770590415.9554565,1770590420.0332062,teller1@localhost,19.13201928138733,23.209769010543823
customer2866@localhost,1770590397.3867724,1770590416.1757462,1770590421.1770513,teller3@localhost,18.788973808288574,23.790278911590576
customer3281@localhost,1770590397.9480066,1770590418.130153,1770590423.5089402,teller4@localhost,20.182146310806274,25.560933589935303
customer4016@localhost,1770590398.7614026,1770590419.868259,1770590422.2196085,teller2@localhost,21.10685634613037,23.458205938339233
customer9379@localhost,1770590401.7447972,1770590420.0332823,1770590423.966309,teller1@localhost,18.288485050201416,22.221511840820312
customer7749@localhost,1770590402.3067806,1770590421.177103,1770590425.6457138,teller3@localhost,18.870322465896606,23.33893322944641
customer3480@localhost,1770590404.274746,1770590422.2196715,1770590425.3508816,teller2@localhost,17.944925546646118,21.076135635375977
customer4686@localhost,1770590404.6304197,1770590423.5090034,1770590425.7283368,teller4@localhost,18.878583669662476,21.097917079925537
customer6253@localhost,1770590405.7580395,1770590423.9663687,1770590426.4276938,teller1@localhost,18.20832920074463,20.669654369354248
customer5023@localhost,1770590406.5342755,1770590425.3509936,1770590429.557415,teller2@localhost,18.816718101501465,23.023139476776123
customer4092@localhost,1770590407.5408506,1770590425.6458137,1770590429.1166265,teller3@localhost,18.104963064193726,21.575775861740112
customer8678@localhost,1770590408.7785287,1770590425.728444,1770590429.9505506,teller4@localhost,16.949915409088135,21.172021865844727
customer4507@localhost,1770590409.5436473,1770590426.427851,1770590429.1323817,teller1@localhost,16.884203672409058,19.58873438835144
customer2880@localhost,1770590410.3569179,1770590429.1166823,1770590432.3642151,teller3@localhost,18.759764432907104,22.00729727745056
customer4997@localhost,1770590411.1035922,1770590429.132444,1770590433.4244866,teller1@localhost,18.028851747512817,22.320894479751587
customer6886@localhost,1770590412.0714533,1770590429.5575051,1770590432.9458609,teller2@localhost,17.48605179786682,20.874407529830933
customer6018@localhost,1770590412.894844,1770590429.9506092,1770590433.6490674,teller4@localhost,17.05576515197754,20.754223346710205
customer7519@localhost,1770590413.8899782,1770590432.3642757,1770590435.1047835,teller3@localhost,18.474297523498535,21.214805364608765
customer8270@localhost,1770590414.7685668,1770590432.945987,1770590438.1414866,teller2@localhost,18.177420139312744,23.37291979789734
customer9357@localhost,1770590415.7704043,1770590433.4245448,1770590436.6403556,teller1@localhost,17.65414047241211,20.869951248168945
customer1151@localhost,1770590416.1123283,1770590433.6491256,1770590439.102235,teller4@localhost,17.536797285079956,22.989906787872314
customer1219@localhost,1770590416.7710497,1770590435.1049469,1770590439.1608346,teller3@localhost,18.33389711380005,22.389784812927246
customer1336@localhost,1770590417.3817348,1770590436.6404607,1770590439.2544038,teller1@localhost,19.258725881576538,21.872668981552124
customer7726@localhost,1770590419.025257,1770590438.1415465,,teller2@localhost,19.116289377212524,
customer7844@localhost,1770590419.5147276,1770590439.1023953,,teller4@localhost,19.58766770362854,
customer3576@localhost,1770590420.7565625,1770590439.1609607,,teller3@localhost,18.404398202896118,
customer1876@localhost,1770590421.5497665,1770590439.254542,,teller1@localhost,17.70477557182312,
customer4003@localhost,1770590422.3930593,,,,,
customer6292@localhost,1770590423.3644052,,,,,
customer9666@localhost,1770590424.761511,,,,,
customer9510@localhost,1770590425.777011,,,,,
customer4991@localhost,1770590429.2569113,,,,,
customer4259@localhost,1770590430.0568473,,,,,
